time,open,high,low,close,volume
2026-03-03 11:44:08.162533,1.4123999999999999,1.413860142729642,1.412281430121768,1.413860142729642,2560
2026-03-03 11:49:08.162533,1.413860142729642,1.4162870866278539,1.4128650972434613,1.4128650972434613,2550
2026-03-03 11:54:08.162533,1.4128650972434613,1.4151389528827771,1.4109797717025854,1.4109797717025854,1543
2026-03-03 11:59:08.162533,1.4109797717025854,1.4119418958478716,1.4068059950240395,1.4068059950240395,3110
2026-03-03 12:04:08.162533,1.4068059950240395,1.4076883139885854,1.4058428657897886,1.4059762779850973,1661
2026-03-03 12:09:08.162533,1.4059762779850973,1.4094919573011975,1.404514271358401,1.4094919573011975,4320
2026-03-03 12:14:08.162533,1.4094919573011975,1.409759238675127,1.4072042517983616,1.4072042517983616,1946
2026-03-03 12:19:08.162533,1.4072042517983616,1.4084349984986073,1.4070035302933146,1.4084349984986073,3912
2026-03-03 12:24:08.162533,1.4084349984986073,1.409447667484731,1.4083318852035944,1.409447667484731,1211
2026-03-03 12:29:08.162533,1.409447667484731,1.4095589267517667,1.4091799168463255,1.4092909358988874,2827
2026-03-03 12:34:08.162533,1.4092909358988874,1.4100617071034995,1.4074505353682152,1.4074505353682152,4455
2026-03-03 12:39:08.162533,1.4074505353682152,1.4074749331855638,1.4054824892599556,1.4054824892599556,2368
2026-03-03 12:44:08.162533,1.4054824892599556,1.4063036573415078,1.4036808418710445,1.405219340905352,1985
2026-03-03 12:49:08.162533,1.405219340905352,1.4070952944175095,1.4017188395999847,1.4017188395999847,3061
2026-03-03 12:54:08.162533,1.4017188395999847,1.4047617772477432,1.3999650825016277,1.4047617772477432,3938
2026-03-03 12:59:08.162533,1.4047617772477432,1.4060629557282818,1.4038579278663916,1.4060629557282818,1670
2026-03-03 13:04:08.162533,1.4060629557282818,1.4078688226286658,1.4054154078764054,1.4078688226286658,3926
2026-03-03 13:09:08.162533,1.4078688226286658,1.4105903365864938,1.406229719732022,1.4105903365864938,1391
2026-03-03 13:14:08.162533,1.4105903365864938,1.4113999669830628,1.4076595160308139,1.4076595160308139,3160
2026-03-03 13:19:08.162533,1.4076595160308139,1.40829833506542,1.4059167665362353,1.40829833506542,4976
2026-03-03 13:24:08.162533,1.40829833506542,1.4126806782604062,1.406854220781882,1.4126806782604062,3460
2026-03-03 13:29:08.162533,1.4126806782604062,1.4148328040279003,1.4078642126500516,1.4078642126500516,2577
2026-03-03 13:34:08.162533,1.4078642126500516,1.410978186797138,1.406510146524375,1.410978186797138,1902
2026-03-03 13:39:08.162533,1.410978186797138,1.4168689939518773,1.4109290332618696,1.4168689939518773,3944
2026-03-03 13:44:08.162533,1.4168689939518773,1.417570285347367,1.4154881217521695,1.4162771656744666,3350
2026-03-03 13:49:08.162533,1.4162771656744666,1.4184092570406215,1.416057911830943,1.4184092570406215,4980
2026-03-03 13:54:08.162533,1.4184092570406215,1.419015938796952,1.416831759950674,1.419015938796952,1485
2026-03-03 13:59:08.162533,1.419015938796952,1.4191611449245138,1.418355243974365,1.418869611368301,2098
2026-03-03 14:04:08.162533,1.418869611368301,1.4204207157379498,1.417630137183171,1.419119743776492,2067
2026-03-03 14:09:08.162533,1.419119743776492,1.4197748529220073,1.4180297480618953,1.419089836997119,3503
2026-03-03 14:14:08.162533,1.419089836997119,1.4217231445930463,1.4151339825531395,1.4151339825531395,3948
2026-03-03 14:19:08.162533,1.4151339825531395,1.4172438168358503,1.4146163571681534,1.4157777583721902,4722
2026-03-03 14:24:08.162533,1.4157777583721902,1.4183885001323313,1.412789299943551,1.4164219495375339,2387
2026-03-03 14:29:08.162533,1.4164219495375339,1.419401441436373,1.4144951595662896,1.419401441436373,2297
2026-03-03 14:34:08.162533,1.419401441436373,1.4228263013389315,1.4176588990269074,1.4228263013389315,1560
2026-03-03 14:39:08.162533,1.4228263013389315,1.4271101110498456,1.4212487482663627,1.4271101110498456,3868
2026-03-03 14:44:08.162533,1.4271101110498456,1.4300689540127345,1.4268100948421765,1.428197002788538,2162
2026-03-03 14:49:08.162533,1.428197002788538,1.4283887990628223,1.4260664137259889,1.427027649448388,3584
2026-03-03 14:54:08.162533,1.427027649448388,1.4275404239186908,1.4218163112774889,1.4218163112774889,1834
2026-03-03 14:59:08.162533,1.4218163112774889,1.422505885008605,1.4216951715421686,1.4223074034480396,2487
2026-03-03 15:04:08.162533,1.4223074034480396,1.4244504533740252,1.4212174525468024,1.4244504533740252,1630
2026-03-03 15:09:08.162533,1.4244504533740252,1.4250339756130252,1.4208796924068965,1.4208796924068965,2641
2026-03-03 15:14:08.162533,1.4208796924068965,1.4261211361443775,1.4203965150046123,1.4261211361443775,1598
2026-03-03 15:19:08.162533,1.4261211361443775,1.427727928511789,1.4244557252060794,1.4244557252060794,3492
2026-03-03 15:24:08.162533,1.4244557252060794,1.427063333371552,1.4230682621027173,1.427063333371552,2609
2026-03-03 15:29:08.162533,1.427063333371552,1.4271397124870266,1.4250748161048037,1.425689929247756,1470
2026-03-03 15:34:08.162533,1.425689929247756,1.426633874946544,1.4241164124865442,1.4241164124865442,1994
2026-03-03 15:39:08.162533,1.4241164124865442,1.424736342632035,1.4229912787537071,1.4235599920506201,2192
2026-03-03 15:44:08.162533,1.4235599920506201,1.4252151189193778,1.4207078956090224,1.424817626462295,3082
2026-03-03 15:49:08.162533,1.424817626462295,1.4248733707382477,1.422588746736837,1.422588746736837,2122
2026-03-03 15:54:08.162533,1.422588746736837,1.424648758562834,1.4195970057940097,1.4195970057940097,2295
2026-03-03 15:59:08.162533,1.4195970057940097,1.420072902950895,1.4174024897543855,1.4194847328779774,4355
2026-03-03 16:04:08.162533,1.4194847328779774,1.4201092984778916,1.4186575499780874,1.4195395705722906,2305
2026-03-03 16:09:08.162533,1.4195395705722906,1.419819188003548,1.4176097399291547,1.419819188003548,2906
2026-03-03 16:14:08.162533,1.419819188003548,1.421658874935789,1.4174185278906375,1.4174185278906375,3537
2026-03-03 16:19:08.162533,1.4174185278906375,1.4180532386230407,1.4144257971326606,1.4144257971326606,1156
2026-03-03 16:24:08.162533,1.4144257971326606,1.4153895281839588,1.4119823896112838,1.4119823896112838,4853
2026-03-03 16:29:08.162533,1.4119823896112838,1.4143274710828486,1.410987516361888,1.4142994540645828,4135
2026-03-03 16:34:08.162533,1.4142994540645828,1.4145286090199418,1.4127725735377905,1.4127725735377905,1762
2026-03-03 16:39:08.162533,1.4127725735377905,1.4180721981569695,1.4125902122294527,1.4180721981569695,4516
2026-03-03 16:44:08.162533,1.4180721981569695,1.4183867155256957,1.4152708001850554,1.4155810610180117,2865
2026-03-03 16:49:08.162533,1.4155810610180117,1.4175330489926348,1.4148938331099106,1.4160344815419064,1386
2026-03-03 16:54:08.162533,1.4160344815419064,1.42081988468284,1.414460264572186,1.42081988468284,4137
2026-03-03 16:59:08.162533,1.42081988468284,1.4241727034319358,1.4199836786610198,1.4241727034319358,4230
2026-03-03 17:04:08.162533,1.4241727034319358,1.4253202439752806,1.4210165091909424,1.4210165091909424,3801
2026-03-03 17:09:08.162533,1.4210165091909424,1.4232540097468795,1.4193406750718303,1.4193406750718303,2254
